"";"101";"01269";"0126902001";"Other oleaginous fruits, n.e.c.";"01499";"120300000, 120799900"
"";"101";"01271";"0127101001";"Coffee, not roasted, not decaffeinated";"01610";"90111000"
"";"101";"01271";"0127102001";"Coffeehusk and skins";"39150";"180200000"
"";"101";"01272";"0127201001";"Green tea (not fermented)";"01620";"90220000"
"";"101";"01272";"0127201002";"Black tea (fermented) and other partly fermented tea";"01620";"90240000"
"";"101";"01273";"0127301001";"Cocoa beans";"01640";"180100000"
"";"101";"01273";"0127302001";"Cocoa shells, husks, skins and other cocoa waste";"39150";"180200000"
"";"101";"01279";"0127901001";"Mate";"01630";"90300000"
"";"101";"01281";"0128101001";"Green pepper";"01651";"90411110"
"";"101";"01281";"0128101002";"Black pepper";"01651";"90411300"
"";"101";"01281";"0128101003";"White pepper";"01651";"90411200"
"";"101";"01282";"0128201001";"Chillies";"01231";"70960100"
"";"101";"01282";"0128201002";"Other fruits of the genus capsicum or pimenta, fresh";"01231";"70960900"
"";"101";"01282";"0128202001";"Fruits of the genus Capsicum or of the genus Pimenta, dried or crushed or ground";"01652";"90420000"
"";"101";"01283";"0128301001";"Nutmeg";"01653";"90810000"
"";"101";"01284";"0128401001";"Ginger";"01657";"91010000"
"";"101";"01285";"0128501001";"Liquorice roots";"01930";"121190410, 121190490"
"";"101";"01285";"0128501002";"Ginseng roots";"01930";"121120000"
"";"101";"01285";"0128501003";"Patchouli leaves and other parts of the plant used for distillation";"01930";"121190100"
"";"101";"01285";"0128501004";"Gaharu wood chips";"01930";"121190200"
"";"101";"01285";"0128501005";"Sandal wood chips";"01930";"121190300"
"";"101";"01285";"0128501006";"Other plants and parts of plants used primarily in perfumery, in pharmacy, or for insecticidal, fungicidal or similar purposes";"01930";"121190900"
"";"101";"01289";"0128901001";"Cardamoms, raw";"01653";"90830000"
"";"101";"01289";"0128901002";"Mace, raw";"01653";"90820000"
"";"101";"01289";"0128902001";"Badian, raw";"01654";"90910000"
"";"101";"01289";"0128902002";"Aniseed, raw";"01654";"90910000"
"";"101";"01289";"0128902003";"Caraway seeds, raw";"01654";"90940000"
"";"101";"01289";"0128902004";"Coriander, raw";"01654";"90920000"
"";"101";"01289";"0128902005";"Cumin, raw";"01654";"90930000"
"";"101";"01289";"0128902006";"Fennel, raw";"01654";"90950000"
"";"101";"01289";"0128902007";"Juniper berries, raw";"01654";"90950000"
"";"101";"01289";"0128903001";"Cinnamon (canella), raw";"01655";"090620000, 090611000"
"";"101";"01289";"0128904001";"Cloves (whole stems), raw";"01656";"90700000"
"";"101";"01289";"0128905001";"Vanilla, raw";"01658";"90500000"
"";"101";"01289";"0128906001";"Hop cones, neither ground nor powdered nor in the form of pellets";"01659";"121010000"
"";"101";"01289";"0128907001";"Saffron";"01690";"91020000"
"";"101";"01289";"0128907002";"Thyme";"01690";"91099000"
"";"101";"01289";"0128907003";"Tumeric";"01690";"91030000"
"";"101";"01289";"0128907004";"Asam gelugur, fresh";"01690";"81340900"
"";"101";"01289";"0128907005";"Jering";"01690";"70890000"
"";"101";"01289";"0128907006";"Kantan (torch ginger)";"01690";"91099000"
"";"101";"01289";"0128907007";"Lengkuas (greater galangal)";"01690";"91099000"
"";"101";"01289";"0128907008";"Petai";"01690";"70890000"
"";"101";"01289";"0128907009";"Pudina (mint)";"01690";"121190900"
"";"101";"01289";"0128907010";"Serai (lemon grass)";"01690";"91099000"
"";"101";"01289";"0128907011";"Lidah buaya (aloe vera)";"01690";"121299900"
"";"101";"01289";"0128907012";"Mengkudu/noni (indian mulberry)";"01690";"121299900"
"";"101";"01289";"0128907013";"Misai kucing (Cat whiskers)";"01690";"121299900"
"";"101";"01289";"0128907014";"Pegaga (Indian pennywort)";"01690";"70990900"
"";"101";"01289";"0128907015";"Tea tree";"01690";"121299900"
"";"101";"01289";"0128907016";"Serai wangi (fragrant lemon grass)";"01690";"121299900"
"";"101";"01289";"0128907017";"Sirih (betel leaf)";"01690";"121299900"
"";"101";"01289";"0128907018";"Tongkat ali";"01690";"121299900"
"";"101";"01289";"0128907019";"Cekur";"01690";"70990900"
"";"101";"01289";"0128907020";"Dukung anak";"01690";"121299900"
"";"101";"01289";"0128907021";"Hempedu bumi (androgranghis herb)";"01690";"121299900"
"";"101";"01289";"0128907022";"Nilam";"01690";"121299900"
"";"101";"01289";"0128907023";"Other spices and aromatic crops n.e.c.";"01690";"91099000"
"";"101";"01291";"0129101001";"Natural rubber & latex";"01950";"4001.10, .21 - .29"
"";"101";"01291";"0129101002";"Rubber scrap and cup lump";"01950";"4001.10, .21 - .29"
"";"101";"01291";"0129101003";"Rubber earth scrap";"01950";"4001.10, .21 - .29"
"";"101";"01292";"0129201001";"Natural rubber & latex";"01950";"4001.10, .21 - .29"
"";"101";"01292";"0129201002";"Rubber scrap and cup lump";"01950";"4001.10, .21 - .29"
"";"101";"01292";"0129201003";"Rubber earth scrap";"01950";"4001.10, .21 - .29"
"";"101";"01293";"0129301001";"Lac";"03219";"130110000"
"";"101";"01293";"0129301002";"Gum Damar";"03219";"130190000"
"";"101";"01293";"0129301003";"Gum Arabic";"03219";"130120000"
"";"101";"01293";"0129301004";"Other Natural gums";"03219";"130190000"
"";"101";"01294";"0129401001";"Nipa palm fruit";"01990";"121299000"
"";"101";"01294";"0129402001";"Nipa leaves";"03250";"140490000"
"";"101";"01295";"0129501001";"Areca nuts";"01379";"80290100"
"";"101";"01296";"0129601001";"Roselle";"01990";"121299900"
"";"101";"01299";"0129901001";"Broom corn (Sorghum vulgare var. technician)";"01809";"140310000"
"";"101";"01299";"0129902001";"Other vegetable products of a kind used primarily for human consumption, not elsewhere specified or included";"01990";"121299900"
"";"101";"01299";"0129903001";"Other vegetable materials of a kind used primarily for plaiting";"03250";"140190000"
"";"101";"01299";"0129903002";"Other vegetable materials of a kind used primarily as stuffing or as padding";"03250";"140190000"
"";"101";"01301";"0130101001";"Oil Palm nuts/seeds/oil palm seedling";"01961";"60290100"
"";"101";"01301";"0130101002";"Rubber seedling";"01961";"60290100"
"";"101";"01301";"0130101003";"Cocoa seedling";"01961";"60290100"
"";"101";"01301";"0130101004";"Other plants for planting";"01961";"60290100"
"";"101";"01302";"0130201001";"Adianthum";"01961";"60290100"
"";"101";"01302";"0130201002";"Aglonema";"01961";"60290100"
"";"101";"01302";"0130201003";"Bambusa";"01961";"60290100"
"";"101";"01302";"0130201004";"Caladium";"01961";"60290100"
"";"101";"01302";"0130201005";"Codiaeum";"01961";"60290100"
"";"101";"01302";"0130201006";"Duranta";"01961";"60290100"
"";"101";"01302";"0130201007";"Ficus spp";"01961";"60290100"
"";"101";"01302";"0130201008";"Peperomia";"01961";"60290100"
"";"101";"01302";"0130201009";"Other plants for ornamental purposes";"01961";"60290100"
"";"101";"01303";"0130301001";"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant";"01961";"60110000"
"";"101";"01303";"0130301002";"Chicory plants and roots";"01961";"60120100"
"";"101";"01303";"0130301003";"Other bulbs, tubers, tuberous roots, corms, crowns and rhizomes, in growth or in flower";"01961";"60120900"
"";"101";"01303";"0130301004";"Unrooted cuttings and slips";"01961";"60210000"
"";"101";"01303";"0130301005";"Edible fruit or nuts trees, shrubs and bushes, grafted or not";"01961";"60220000"
"";"101";"01303";"0130301006";"Rhododendrons and azaleas, grafted or not";"01961";"60230000"
"";"101";"01303";"0130301007";"Roses, grafted or not";"01961";"60240000"
"";"101";"01303";"0130301008";"Budded rubber stumps";"01961";"60290100"
"";"101";"01303";"0130301009";"Seedling rubber stumps";"01961";"60290200"
"";"101";"01303";"0130301010";"Rubber budwood";"01961";"60290300"
"";"101";"01303";"0130301011";"Other live plants (including their roots), cuttings and slips mushroom spawn";"01961";"60290900"
"";"101";"01304";"0130401001";"Other support services to crop production";"86119";"tiada"
"";"103";"01411";"0141101001";"Beef cattle";"02111";"10210100"
"";"103";"01411";"0141101002";"Dairy cattle";"02111";"10210100"
"";"103";"01411";"0141102001";"Buffaloes";"02112";"10210200"
"";"103";"01411";"0141103001";"Other live ruminants";"02129";"10600100"
"";"103";"01412";"0141201001";"Raw milk of cattle";"02211";"40120000"
"";"103";"01412";"0141203001";"Raw milk of other ruminants";"02299";"40120000"
"";"103";"01413";"0141301001";"Bovine semen";"02411";"51110000"
"";"103";"01413";"0141302001";"Cattle embryo";"02420";"51199000"
"";"103";"01420";"0142001001";"Horses";"02130";"10110100"
"";"103";"01420";"0142001002";"Asses, mules and hinny";"02130";"10120000"
"";"103";"01430";"0143001001";"Camels and camelids";"02121";"0106.19*"
"";"103";"01430";"0143002001";"Raw milk of camel";"02293";"40120000"
