"";""205-Pembuatan";"C";"C";"20231";"Manufacture of soap and detergents, cleaning and polishing preparations";"20231";"20231";"Manufacture of soap and detergents, cleaning and polishing preparations"
"";""205-Pembuatan";"C";"C";"20232";"Manufacture of perfumes and toilet preparations";"20232";"20232";"Manufacture of perfumes and toilet preparations"
"";""205-Pembuatan";"C";"C";"20291";"Manufacture of photographic plates, films, sensitized paper and other sensitized unexposed materials";"20291";"20291";"Manufacture of photographic plates, films, sensitized paper and other sensitized unexposed materials"
"";""205-Pembuatan";"C";"C";"20292";"Manufacture of writing and drawing ink";"20292";"20292";"Manufacture of writing and drawing ink"
"";""205-Pembuatan";"C";"C";"20299";"Manufacture of other chemical products n.e.c.";"20299p";"20299";"Manufacture of other chemical products n.e.c."
"";""205-Pembuatan";"C";"C";"20300";"Manufacture of man-made fibres";"20300";"20300";"Manufacture of man-made fibres"
"";""205-Pembuatan";"C";"C";"21001";"Manufacture of medicinal active substances to be used for their pharmacological properties in the manufacture of medicaments";"21001";"21001";"Manufacture of medicinal active substances to be used for their pharmacological properties in the manufacture of medicaments"
"";""205-Pembuatan";"C";"C";"21002";"Processing of blood";"21002";"21002";"Processing of blood"
"";""205-Pembuatan";"C";"C";"21003";"Manufacture of medicaments";"21003";"21003";"Manufacture of medicaments"
"";""205-Pembuatan";"C";"C";"21004";"Manufacture of chemical contraceptive products";"21004";"21004";"Manufacture of chemical contraceptive products"
"";""205-Pembuatan";"C";"C";"21005";"Manufacture of medical diagnostic preparation";"21005";"21005";"Manufacture of medical diagnostic preparation"
"";""205-Pembuatan";"C";"C";"21006";"Manufacture of radioactive in-vivo diagnostic substances";"21006";"21006";"Manufacture of radioactive in-vivo diagnostic substances"
"";""205-Pembuatan";"C";"C";"21007";"Manufacture of biotech pharmaceuticals";"21007";"21007";"Manufacture of biotech pharmaceuticals"
"";""205-Pembuatan";"C";"C";"21008";"Manufacture of herbal medicine";"21009p";"21009";"Manufacture of other pharmaceuticals, medicinal chemical and botanical products n.e.c."
"";""205-Pembuatan";"C";"C";"21009";"Manufacture of other pharmaceuticals, medicinal chemical and botanical products n.e.c.";"21009p";"21009";"Manufacture of other pharmaceuticals, medicinal chemical and botanical products n.e.c."
"";""205-Pembuatan";"C";"C";"22111";"Manufacture of rubber tyres";"22111";"22111";"Manufacture of rubber tyres for vehicles"
"";""205-Pembuatan";"C";"C";"22112";"Manufacture of interchangeable tyre treads and retreading rubber tyres";"22112";"22112";"Manufacture of interchangeable tyre treads and retreading rubber tyres"
"";""205-Pembuatan";"C";"C";"22191";"Manufacture of other products of natural or synthetic rubber, unvulcanized, vulcanized or hardened";"22191";"22191";"Manufacture of other products of natural or synthetic rubber, unvulcanized, vulcanized or hardened"
"";""205-Pembuatan";"C";"C";"22192";"Manufacture of rubber gloves";"22192";"22192";"Manufacture of rubber gloves"
"";""205-Pembuatan";"C";"C";"22193";"Rubber remilling and latex processing";"22193";"22193";"Rubber remilling and latex processing"
"";""205-Pembuatan";"C";"C";"22199";"Manufacture of other rubber products n.e.c";"22199";"22199";"Manufacture of other rubber products n.e.c"
"";""205-Pembuatan";"C";"C";"22201";"Manufacture of semi-manufactures of plastic products";"22201";"22201";"Manufacture of semi-manufactures of plastic products"
"";""205-Pembuatan";"C";"C";"22202";"Manufacture of finished plastic products  ";"22202";"22202";"Manufacture of finished plastic products"
"";""205-Pembuatan";"C";"C";"22203";"Manufacture of plastic articles for the packing of goods";"22203";"22203";"Manufacture of plastic articles for the packing of goods"
"";""205-Pembuatan";"C";"C";"22204";"Manufacture of builders' plastic ware";"22204";"22204";"Manufacture of builders' plastics ware"
"";""205-Pembuatan";"C";"C";"22205";"Manufacture of plastic tableware, kitchenware and toilet articles";"22205";"22205";"Manufacture of plastic tableware, kitchenware and toilet articles"
"";""205-Pembuatan";"C";"C";"22209";"Manufacture of diverse plastic products n.e.c.";"22209";"22209";"Manufacture of diverse plastic products n.e.c."
"";""205-Pembuatan";"C";"C";"23101";"Manufacture of flat glass, including wired, coloured or tinted flat glass";"23101";"23101";"Manufacture of flat glass, including wired, coloured or tinted flat glass"
"";""205-Pembuatan";"C";"C";"23102";"Manufacture of laboratory, hygienic or pharmaceutical glassware";"23102";"23102";"Manufacture of laboratory, hygienic or pharmaceutical glassware"
"";""205-Pembuatan";"C";"C";"23109";"Manufacture of other glass products n.e.c.";"23109";"23109";"Manufacture of other glass products n.e.c."
"";""205-Pembuatan";"C";"C";"23911";"Manufacture of refractory mortars and concretes";"23911";"23911";"Manufacture of refractory mortars and concretes"
"";""205-Pembuatan";"C";"C";"23912";"Manufacture of refractory ceramic goods";"23912";"23912";"Manufacture of refractory ceramic goods"
"";""205-Pembuatan";"C";"C";"23921";"Manufacture of non-refractory ceramic";"23921";"23921";"Manufacture of non-refractory ceramic"
"";""205-Pembuatan";"C";"C";"23929";"Manufacture of other clay building materials";"23929p";"23929";"Manufacture of other clay building materials"
"";""205-Pembuatan";"C";"C";"23930";"Manufacture of other porcelain and ceramic products";"23929p, 23930";"23929";"Manufacture of other clay building materials"
"";""205-Pembuatan";"C";"C";"23930";"Manufacture of other porcelain and ceramic products";"23929p, 23930";"23930";"Manufacture of other porcelain and ceramic products"
"";""205-Pembuatan";"C";"C";"23941";"Manufacture of hydraulic cement";"23941";"23941";"Manufacture of hydraulic cement"
"";""205-Pembuatan";"C";"C";"23942";"Manufacture of lime and plaster";"23942";"23942";"Manufacture of lime and plaster"
"";""205-Pembuatan";"C";"C";"23951";"Manufacture of ready-mix and dry-mix concrete and mortars";"23951";"23951";"Manufacture of ready-mix and dry-mix concrete and mortars"
"";""205-Pembuatan";"C";"C";"23952";"Manufacture of precast concrete, cement or artificial stone articles for use in construction";"23952";"23952";"Manufacture of precast concrete, cement or artificial stone articles for use in construction"
"";""205-Pembuatan";"C";"C";"23953";"Manufacture of prefabricated structural components for building or civil engineering of cement, concrete or artificial stone";"23953";"23953";"Manufacture of prefabricated structural components for building or civil engineering of cement, concrete or artificial stone"
"";""205-Pembuatan";"C";"C";"23959";"Manufacture of other articles of concrete, cement and plaster n.e.c.";"23959";"23959";"Manufacture of other articles of concrete, cement and plaster n.e.c."
"";""205-Pembuatan";"C";"C";"23960";"Cutting, shaping and finishing of stone";"23960";"23960";"Cutting, shaping and finishing of stone"
"";""205-Pembuatan";"C";"C";"23990";"Manufacture of other non-metallic mineral products n.e.c.";"23990";"23990";"Manufacture of other non-metallic mineral products n.e.c."
"";""205-Pembuatan";"C";"C";"24101";"Production of pig iron and spiegeleisen in pigs, blocks, or other primary forms";"24101";"24101";"Production of pig iron and spiegeleisen in pigs, blocks or other primary forms"
"";""205-Pembuatan";"C";"C";"24102";"Production of bars and rods of stainless steel or other alloy steel";"24102";"24102";"Production of bars and rods of stainless steel or other alloy steel"
"";""205-Pembuatan";"C";"C";"24103";"Manufacture of seamless tubes, pipes and hollow profiles of steel, by hot rolling, hot extrusion or hot drawing, or by cold drawing or cold rolling";"24103";"24103";"Manufacture of seamless tubes, by hot rolling, hot extrusion or hot drawing, or by cold drawing or cold rolling"
"";""205-Pembuatan";"C";"C";"24104";"Manufacture of tube fittings of steel";"24104";"24104";"Manufacture of steel tube fittings"
"";""205-Pembuatan";"C";"C";"24109";"Manufacture of other basic iron and steel products n.e.c.";"24109";"24109";"Manufacture of other basic iron and steel products n.e.c."
"";""205-Pembuatan";"C";"C";"24201";"Tin smelting";"24201";"24201";"Tin smelting"
"";""205-Pembuatan";"C";"C";"24202";"Production of aluminium from alumina";"24202";"24202";"Production of aluminium from alumina"
"";""205-Pembuatan";"C";"C";"24209";"Manufacture of other basic precious and other non-ferrous metals n.e.c.";"24209";"24209";"Manufacture of other basic precious and other non-ferrous metals n.e.c."
"";""205-Pembuatan";"C";"C";"24311";"Casting of iron";"24311";"24311";"Casting of iron"
"";""205-Pembuatan";"C";"C";"24312";"Casting of steel";"24312";"24312";"Casting of steel"
"";""205-Pembuatan";"C";"C";"24320";"Casting of non-ferrous metals";"24320";"24320";"Casting of non-ferrous metals"
"";""205-Pembuatan";"C";"C";"25111";"Manufacture of industrial frameworks in metal ";"25111";"25111";"Manufacture of industrial frameworks in metal"
"";""205-Pembuatan";"C";"C";"25112";"Manufacture of prefabricated buildings mainly of metal ";"25112";"25112";"Manufacture of prefabricated buildings mainly of metal"
"";""205-Pembuatan";"C";"C";"25113";"Manufacture of metal doors, windows and their frames, shutters and gates";"25113";"25113";"Manufacture of metal doors, windows and their frames, shutters and gates"
"";""205-Pembuatan";"C";"C";"25119";"Manufacture of other structural metal products";"25119";"25119";"Manufacture of other structural metal products"
"";""205-Pembuatan";"C";"C";"25120";"Manufacture of tanks, reservoirs and containers of metal";"25120";"25120";"Manufacture of tanks, reservoirs and containers of metal"
"";""205-Pembuatan";"C";"C";"25130";"Manufacture of steam generators, except central heating hot water boilers";"25130";"25130";"Manufacture of steam generators, except central heating hot water boilers"
"";""205-Pembuatan";"C";"C";"25200";"Manufacture of weapons and ammunition ";"25200";"25200";"Manufacture of weapons and ammunition"
"";""205-Pembuatan";"C";"C";"25910";"Forging, pressing, stamping and roll-forming of metal";"25910";"25910";"Forging, pressing, stamping and roll-forming of metal| powder metallurgy"
"";""205-Pembuatan";"C";"C";"25920";"Treatment and coating of metals| machining";"25920";"25920";"Treatment and coating of metals| machining"
"";""205-Pembuatan";"C";"C";"25930";"Manufacture of cutlery, hand tools and general hardware";"25930";"25930";"Manufacture of cutlery, hand tools and general hardware"
"";""205-Pembuatan";"C";"C";"25991";"Manufacture of tins and cans for food products, collapsible tubes and boxes";"25991";"25991";"Manufacture of tins and cans for food products, collapsible tubes and boxes"
"";""205-Pembuatan";"C";"C";"25992";"Manufacture of metal cable, plaited bands and similar articles";"25992";"25992";"Manufacture of metal cable, plaited bands and similar articles"
"";""205-Pembuatan";"C";"C";"25993";"Manufacture of bolts, screws, nuts and similar threaded products";"25993";"25993";"Manufacture of bolts, screws, nuts and similar threaded products"
"";""205-Pembuatan";"C";"C";"25994";"Manufacture of metal household articles";"25994";"25994";"Manufacture of metal household articles"
"";""205-Pembuatan";"C";"C";"25999";"Manufacture of any other fabricated metal products n.e.c.";"25999";"25999";"Manufacture of any other fabricated metal products n.e.c."
"";""205-Pembuatan";"C";"C";"26195";"Manufacture of display components";"26104p, 26105";"26104";"26195"
"";""205-Pembuatan";"C";"C";"26110";"Manufacture of solar cells, solar panels and photovoltaic inverters ";"26101p, 26109p";"26101";"Manufacture of diodes, transistors and similar semiconductor devices"
"";""205-Pembuatan";"C";"C";"26110";"Manufacture of solar cells, solar panels and photovoltaic inverters ";"26101p, 26191p";"26101";"Manufacture of diodes, transistors and similar semiconductor devices"
"";""205-Pembuatan";"C";"C";"26191";"Manufacture of diodes, transistors and similar semiconductor devices";"26101p, 26191p";"26101";"Manufacture of diodes, transistors and similar semiconductor devices"
"";""205-Pembuatan";"C";"C";"26192";"Manufacture electronic integrated circuits micro assemblies";"26102";"26102";"Manufacture electronic integrated circuits micro assemblies"
"";""205-Pembuatan";"C";"C";"26193";"Manufacture of electrical capacitors and resistors";"26103";"26103";"Manufacture of electrical capacitors and resistors"
"";""205-Pembuatan";"C";"C";"26194";"Manufacture of printed circuit boards";"26104p";"26104";"Manufacture of printed circuit boards"
"";""205-Pembuatan";"C";"C";"26195";"Manufacture of display components";"26104p, 26105";"26105";"Manufacture of display components"
"";""205-Pembuatan";"C";"C";"26199";"Manufacture of other components for electronic applications";"26109";"26109";"Manufacture of other components for electronic applications"
"";""205-Pembuatan";"C";"C";"26191";"Manufacture of diodes, transistors and similar semiconductor devices";"26101p, 26191p";"26109";"Manufacture of other components for electronic applications"
"";""205-Pembuatan";"C";"C";"26201";"Manufacture of computers";"26201";"26201";"Manufacture of computers"
"";""205-Pembuatan";"C";"C";"26202";"Manufacture of peripheral equipment";"26202";"26202";"Manufacture of peripheral equipment"
"";""205-Pembuatan";"C";"C";"26300";"Manufacture of communication equipment";"26300";"26300";"Manufacture of communication equipment"
"";""205-Pembuatan";"C";"C";"26400";"Manufacture of consumer electronics";"26400";"26400";"Manufacture of consumer electronics"
"";""205-Pembuatan";"C";"C";"26511";"Manufacture of measuring, testing, navigating and control equipment";"26511";"26511";"Manufacture of measuring, testing, navigating and control equipment"
"";""205-Pembuatan";"C";"C";"26512";"Manufacture of industrial process control equipment";"26512";"26512";"Manufacture of industrial process control equipment manufacturing"
"";""205-Pembuatan";"C";"C";"26520";"Manufacture of watches and clocks and parts";"26520";"26520";"Manufacture of watches and clocks and parts"
"";""205-Pembuatan";"C";"C";"26600";"Manufacture of irradiation, electro medical and electrotherapeutic equipment";"26600";"26600";"Manufacture of irradiation, electro medical and electrotherapeutic equipment"
"";""205-Pembuatan";"C";"C";"26701";"Manufacture of optical instruments and equipment";"26701";"26701";"Manufacture of optical instruments and equipment"
"";""205-Pembuatan";"C";"C";"26702";"Manufacture of photographic equipment";"26702";"26702";"Manufacture of photographic equipment"
"";""205-Pembuatan";"C";"C";"26800";"Manufacture of magnetic and optical recording media";"26800";"26800";"Manufacture of magnetic and optical recording media"
"";""205-Pembuatan";"C";"C";"27101";"Manufacture of electric motors, generators and transformers ";"27101";"27101";"Manufacture of electric motors, generators and transformers"
"";""205-Pembuatan";"C";"C";"27102";"Manufacture of electricity distribution and control apparatus";"27102";"27102";"Manufacture of electricity distribution and control apparatus"
"";""205-Pembuatan";"C";"C";"27200";"Manufacture of batteries and accumulators";"27200";"27200";"Manufacture of batteries and accumulators"
"";""205-Pembuatan";"C";"C";"27310";"Manufacture of fibre optic cables";"27310";"27310";"Manufacture of fibre optic cables"
"";""205-Pembuatan";"C";"C";"27320";"Manufacture of other electronic and electric wires and cables";"27320";"27320";"Manufacture of other electronic and electric wires and cables"
"";""205-Pembuatan";"C";"C";"27330";"Manufacture of current-carrying and non current- carrying wiring devices for electrical circuits regardless of material";"27330";"27330";"Manufacture of current-carrying and non current-carrying wiring devices for electrical circuits regardless of material"
"";""205-Pembuatan";"C";"C";"27400";"Manufacture of electric lighting equipment";"27400";"27400";"Manufacture of electric lighting equipment"
"";""205-Pembuatan";"C";"C";"27500";"Manufacture of domestic appliances";"27500";"27500";"Manufacture of domestic appliances"
"";""205-Pembuatan";"C";"C";"27900";"Manufacture of miscellaneous electrical equipment other than motors, generators and transformers, batteries and accumulators, wires and wiring devices, lighting equipment or domestic appliances";"27900";"27900";"Manufacture of miscellaneous electrical equipment other than motors, generators and transformers, batteries and accumulators, wires and wiring devices, lighting equipment or domestic appliances"
"";""205-Pembuatan";"C";"C";"28110";"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines";"28110";"28110";"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines"
"";""205-Pembuatan";"C";"C";"28120";"Manufacture of fluid power equipment";"28120";"28120";"Manufacture of fluid power equipment"
"";""205-Pembuatan";"C";"C";"28130";"Manufacture of other pumps, compressors, taps and valves";"28130";"28130";"Manufacture of other pumps, compressors, taps and valves"
"";""205-Pembuatan";"C";"C";"28140";"Manufacture of bearings, gears, gearing and driving elements";"28140";"28140";"Manufacture of bearings, gears, gearing and driving elements"
"";""205-Pembuatan";"C";"C";"28150";"Manufacture of ovens, furnaces and permanent household heating equipment";"28150";"28150";"Manufacture of ovens, furnaces and furnace burners"
"";""205-Pembuatan";"C";"C";"28160";"Manufacture of lifting and handling equipment";"28160";"28160";"Manufacture of lifting and handling equipment"
"";""205-Pembuatan";"C";"C";"28170";"Manufacture of office machinery and equipment (except computers and peripheral equipment)";"28170";"28170";"Manufacture of office machinery and equipment (except computers and peripheral equipment)"
"";""205-Pembuatan";"C";"C";"28180";"Manufacture of power-driven hand tools with self-contained electric or non-electric motor or pneumatic drives";"28180";"28180";"Manufacture of power-driven hand tools with self-contained electric or non-electric motor or pneumatic drives"
"";""205-Pembuatan";"C";"C";"28191";"Manufacture of refrigerating or freezing industrial equipment";"28191";"28191";"Manufacture of refrigerating or freezing industrial equipment"
"";""205-Pembuatan";"C";"C";"28192";"Manufacture of air-conditioning machines, including for motor vehicles";"28192";"28192";"Manufacture of air-conditioning machines, including for motor vehicles"
"";""205-Pembuatan";"C";"C";"28199";"Manufacture of other general-purpose machinery n.e.c.";"28199";"28199";"Manufacture of other general-purpose machinery n.e.c."
"";""205-Pembuatan";"C";"C";"28210";"Manufacture of agricultural and forestry machinery";"28210";"28210";"Manufacture of agricultural and forestry machinery"
"";""205-Pembuatan";"C";"C";"28220";"Manufacture of metal-forming machinery and machine tools";"28220";"28220";"Manufacture of metal-forming machinery and machine tools"
"";""205-Pembuatan";"C";"C";"28230";"Manufacture of machinery for metallurgy";"28230";"28230";"Manufacture of machinery for metallurgy"
"";""205-Pembuatan";"C";"C";"28240";"Manufacture of machinery for mining, quarrying and construction";"28240";"28240";"Manufacture of machinery for mining, quarrying and construction"
"";""205-Pembuatan";"C";"C";"28250";"Manufacture of machinery for food, beverage and tobacco processing";"28250";"28250";"Manufacture of machinery for food, beverage and tobacco processing"
"";""205-Pembuatan";"C";"C";"28260";"Manufacture of machinery for textile, apparel and leather production";"28260";"28260";"Manufacture of machinery for textile, apparel and leather production"
"";""205-Pembuatan";"C";"C";"28290";"Manufacture of other special-purpose machinery n.e.c.";"28290";"28290";"Manufacture of other special-purpose machinery n.e.c."
"";""205-Pembuatan";"C";"C";"29101";"Manufacture of passenger cars";"29101";"29101";"Manufacture of passenger cars"
"";""205-Pembuatan";"C";"C";"29102";"Manufacture of commercial vehicles";"29102";"29102";"Manufacture of commercial vehicles"
"";""205-Pembuatan";"C";"C";"29200";"Manufacture of bodies (coachwork) for motor vehicles| manufacture of trailers and semi-trailers";"29200";"29200";"Manufacture of bodies (coachwork) for motor vehicles| manufacture of trailers and semi-trailers"
"";""205-Pembuatan";"C";"C";"29300";"Manufacture of parts and accessories for motor vehicles";"29300";"29300";"Manufacture of parts and accessories for motor vehicles"
"";""205-Pembuatan";"C";"C";"30110";"Building of ships and floating structures";"30110";"30110";"Building of ships and floating structures"
"";""205-Pembuatan";"C";"C";"30120";"Building of pleasure and sporting boats";"30120";"30120";"Building of pleasure and sporting boats"
"";""205-Pembuatan";"C";"C";"30200";"Manufacture of railway locomotives and rolling stock";"30200";"30200";"Manufacture of railway locomotives and rolling stock"
"";""205-Pembuatan";"C";"C";"30300";"Manufacture of air and spacecraft and related machinery";"30300";"30300";"Manufacture of air and spacecraft and related machinery"
"";""205-Pembuatan";"C";"C";"30400";"Manufacture of military fighting vehicles";"30400";"30400";"Manufacture of military fighting vehicles"
"";""205-Pembuatan";"C";"C";"30911";"Manufacture of motorcycles";"30910p";"30910";"Manufacture of motorcycles"
"";""205-Pembuatan";"C";"C";"30912";"Manufacture of parts and accessories for motorcycles";"30910p";"30910";"Manufacture of motorcycles"
"";""205-Pembuatan";"C";"C";"30920";"Manufacture of bicycles and invalid carriages";"30920";"30920";"Manufacture of bicycles and invalid carriages"
"";""205-Pembuatan";"C";"C";"30990";"Manufacture of other transport equipments n.e.c.";"30990";"30990";"Manufacture of other transport equipments n.e.c.."
"";""205-Pembuatan";"C";"C";"31010";"Manufacture of wooden furniture";"31001";"31001";"Manufacture of wooden and cane furniture"
"";""205-Pembuatan";"C";"C";"31021";"Manufacture of metal furniture";"31002";"31002";"Manufacture of metal furniture"
"";""205-Pembuatan";"C";"C";"31022";"Manufacture of mattresses other than wood";"31003";"31003";"Manufacture of mattress"
"";""205-Pembuatan";"C";"C";"31029";"Manufacture of other furniture n.e.c";"31009";"31009";"Manufacture of other furniture, except of stone, concrete or ceramic"
"";""205-Pembuatan";"C";"C";"32110";"Manufacture of jewellery and related articles ";"32110";"32110";"Manufacture of jewellery and related articles"
"";""205-Pembuatan";"C";"C";"32120";"Manufacture of imitation jewellery and related articles";"32120";"32120";"Manufacture of imitation jewellery and related articles"
"";""205-Pembuatan";"C";"C";"32200";"Manufacture of musical instruments";"32200";"32200";"Manufacture of musical instruments"
"";""205-Pembuatan";"C";"C";"32300";"Manufacture of sports goods";"32300";"32300";"Manufacture of sports goods"
"";""205-Pembuatan";"C";"C";"32400";"Manufacture of games and toys ";"32400";"32400";"Manufacture of games and toys"
"";""205-Pembuatan";"C";"C";"32500";"Manufacture of medical and dental instrument and supplies ";"32500";"32500";"Manufacture of medical and dental instrument and supplies"
"";""205-Pembuatan";"C";"C";"32901";"Manufacture of stationery";"32901";"32901";"Manufacture of stationery"
"";""205-Pembuatan";"C";"C";"32909";"Other manufacturing n.e.c.";"32909";"32909";"Other manufacturing n.e.c."
"";""205-Pembuatan";"C";"C";"33110";"Repair of fabricated metal products";"33110";"33110";"Repair of fabricated metal products"
"";""205-Pembuatan";"C";"C";"33120";"Repair and maintenance of industrial machinery and equipment ";"33120";"33120";"Repair and maintenance of industrial machinery and equipment"
"";""205-Pembuatan";"C";"C";"33131";"Repair and maintenance of the measuring, testing, navigating and control equipment";"33131";"33131";"Repair and maintenance of the measuring, testing, navigating and control equipment"
"";""205-Pembuatan";"C";"C";"33132";"Repair and maintenance of irradiation, electro medical and electrotherapeutic equipment";"33132";"33132";"Repair and maintenance of irradiation, electro medical and electrotherapeutic equipment"
"";""205-Pembuatan";"C";"C";"33133";"Repair of optical instruments and photographic equipment";"33133";"33133";"Repair of optical instruments and photographic equipment"
"";""205-Pembuatan";"C";"C";"33140";"Repair and maintenance of electrical equipment except domestic appliances";"33140";"33140";"Repair and maintenance of electrical equipment except domestic appliances"
"";""205-Pembuatan";"C";"C";"33150";"Repair and maintenance of transport equipment except motorcycles and bicycles";"33150";"33150";"Repair and maintenance of transport equipment except motorcycles and bicycles"
"";""205-Pembuatan";"C";"C";"33190";"Repair and maintenance of other equipment n.e.c.";"33190";"33190";"Repair and maintenance of other equipment n.e.c."
"";""205-Pembuatan";"C";"C";"33200";"Installation of industrial machinery and equipment";"33200";"33200";"Installation of industrial machinery and equipment"
"";""205-Pembuatan";"D";"D";"35110";"Electric power generation activities from non-renewable sources";"35101p";"35101";"Operation of generation facilities that produce electric energy"
"";""205-Pembuatan";"D";"D";"35120";"Electric power generation activities from renewable sources";"35101p";"35101";"Operation of generation facilities that produce electric energy"
"";""205-Pembuatan";"D";"D";"35131";"Operation of electric power transmission, and distribution activities";"35102p";"35102";"Operation of transmission, distribution and sales of electricity"
"";""205-Pembuatan";"D";"D";"35132";"Operation of charging stations or facilities for electric vehicles and electronic devices";"35102p";"35102";"Operation of transmission, distribution and sales of electricity"
"";""205-Pembuatan";"D";"D";"35201";"Manufacture of gaseous fuels with a specified calorific value, by purification, blending and other processes from gases of various types";"35201";"35201";"Manufacture of gaseous fuels with a specified calorific value, by purification, blending and other processes from gases of various types including natural gas"
"";""205-Pembuatan";"D";"D";"35202";"Transportation, distribution and supply of gaseous fuels of all kinds through a system of mains";"35202";"35202";"Transportation, distribution and supply of gaseous fuels of all kinds through a system of mains"
"";""205-Pembuatan";"D";"D";"35203";"Sale of gas to the user through mains";"35203";"35203";"Sale of gas to the user through mains"
"";""205-Pembuatan";"D";"D";"35301";"Production, collection and distribution of steam and hot water for heating, power and other purposes";"35301";"35301";"Production, collection and distribution of steam and hot water for heating, power and other purposes"
"";""205-Pembuatan";"D";"D";"35302";"Production and distribution of cooled air, chilled water for cooling purposes";"35302";"35302";"Production and distribution of cooled air, chilled water for cooling purposes"
"";""205-Pembuatan";"D";"D";"35303";"Production of ice, including ice for food and non-food (e.g. cooling) purposes";"35303";"35303";"Production of ice, including ice for food and non-food (e.g. cooling) purposes"
"";""205-Pembuatan";"D";"D";"35400";"Activities of brokers and agents for electric power and natural gas";"n.a.";"n.a.";"n.a."
"";""800-Bekalan elektrik, gas,wap dan pendingin udara";"E";"E";"36001";"Purification and distribution of water for water supply purposes";"36001";"36001";"Purification and distribution of water for water supply purposes"
"";""800-Bekalan elektrik, gas,wap dan pendingin udara";"E";"E";"36002";"Desalting of sea or ground water to produce water as the principal product of interest";"36002";"36002";"Desalting of sea or ground water to produce water as the principal product of interest"
"";""800-Bekalan elektrik, gas,wap dan pendingin udara";"E";"E";"37000";"Sewerage and similar activities";"37000";"37000";"Sewerage and similar activities"
"";""800-Bekalan elektrik, gas,wap dan pendingin udara";"E";"E";"38111";"Collection of non-hazardous solid waste";"38111";"38111";"Collection of non-hazardous solid waste (i.e. garbage) within a local area"
"";""800-Bekalan elektrik, gas,wap dan pendingin udara";"E";"E";"38112";"Collection of recyclable materials";"38112";"38112";"Collection of recyclable materials"
"";""800-Bekalan elektrik, gas,wap dan pendingin udara";"E";"E";"38113";"Collection of refuse in litter-bins in public places";"38113";"38113";"Collection of refuse in litter-bins in public places"
"";""800-Bekalan elektrik, gas,wap dan pendingin udara";"E";"E";"38114";"Collection of construction and demolition waste";"38114";"38114";"Collection of construction and demolition waste"
"";""800-Bekalan elektrik, gas,wap dan pendingin udara";"E";"E";"38115";"Operation of waste transfer stations for non-hazardous waste";"38115";"38115";"Operation of waste transfer stations for non-hazardous waste"
"";""800-Bekalan elektrik, gas,wap dan pendingin udara";"E";"E";"38121";"Collection of hazardous waste ";"38121";"38121";"Collection of hazardous waste"
"";""800-Bekalan elektrik, gas,wap dan pendingin udara";"E";"E";"38122";"Operation of waste transfer stations for hazardous waste";"38122";"38122";"Operation of waste transfer stations for hazardous waste"
"";""800-Bekalan elektrik, gas,wap dan pendingin udara";"E";"E";"38210";"Treatment and disposal of non-hazardous waste";"38210";"38210";"Treatment and disposal of non-hazardous waste"
"";""810-Bekalan air,pembentungan, pengurusan sisa dan aktiviti pemulihan";"E";"E";"38220";"Treatment and disposal of hazardous waste";"38220";"38220";"Treatment and disposal of hazardous"
"";""810-Bekalan air,pembentungan, pengurusan sisa dan aktiviti pemulihan";"E";"E";"38301";"Mechanical crushing of metal waste";"38301";"38301";"Mechanical crushing of metal waste"
"";""810-Bekalan air,pembentungan, pengurusan sisa dan aktiviti pemulihan";"E";"E";"38302";"Dismantling of automobiles, computers, televisions and other equipment for material recover";"38302";"38302";"Dismantling of automobiles, computers, televisions and other equipment for material recover"
"";""810-Bekalan air,pembentungan, pengurusan sisa dan aktiviti pemulihan";"E";"E";"38303";"Reclaiming of rubber";"38303, 38304";"38303";"Reclaiming of rubber such as used tires to produce secondary raw material"
"";""810-Bekalan air,pembentungan, pengurusan sisa dan aktiviti pemulihan";"E";"E";"38303";"Reclaiming of rubber";"38303, 38304";"38304";"Reuse of rubber products"
"";""810-Bekalan air,pembentungan, pengurusan sisa dan aktiviti pemulihan";"E";"E";"38309";"Materials recovery n.e.c.";"38309";"38309";"Materials recovery n.e.c."
"";""810-Bekalan air,pembentungan, pengurusan sisa dan aktiviti pemulihan";"E";"E";"39000";"Remediation activities and other waste management services";"39000";"39000";"Remediation activities and other waste management services"
"";""810-Bekalan air,pembentungan, pengurusan sisa dan aktiviti pemulihan";"F";"F";"41001";"Residential buildings";"41001";"41001";"Residential buildings"
"";""810-Bekalan air,pembentungan, pengurusan sisa dan aktiviti pemulihan";"F";"F";"41002";"Non-residential buildings";"41002";"41002";"Non-residential buildings"
"";""810-Bekalan air,pembentungan, pengurusan sisa dan aktiviti pemulihan";"F";"F";"41003";"Assembly and erection of prefabricated buildings at the construction site";"41003";"41003";"Assembly and erection of prefabricated constructions on the site"
"";""810-Bekalan air,pembentungan, pengurusan sisa dan aktiviti pemulihan";"F";"F";"41009";"Construction of buildings n.e.c.";"41009";"41009";"Construction of buildings n.e.c."
"";""810-Bekalan air,pembentungan, pengurusan sisa dan aktiviti pemulihan";"F";"F";"42101";"Construction of motorways, streets, roads, other vehicular and pedestrian ways";"42101";"42101";"Construction of motorways, streets, roads, other vehicular and pedestrian ways"
"";""810-Bekalan air,pembentungan, pengurusan sisa dan aktiviti pemulihan";"F";"F";"42102";"Surface work on streets, roads, highways, bridges or tunnels";"42102";"42102";"Surface work on streets, roads, highways, bridges or tunnels"
